sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
1354^1 hours^SMSWS06^15^6/15/2021 10:00:00 AM^6/30/2021 10:00:14 AM^Noise Riding 10 dB^Fixed: 15 days^San Miguel^No^13.492785^-88.191432^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^210.000000^225.000000^20.00000
2^225.000000^250.000000^20.00000
3^250.000000^270.000000^20.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
8^210.140000^09:00:00 AM^0^---
8^210.140000^10:00:00 AM^0^---
9^210.160000^11:00:00 AM^0^---
9^210.160000^12:00:00 PM^0^---
9^210.160000^01:00:00 PM^0^---
9^210.160000^02:00:00 PM^0^---
9^210.160000^03:00:00 PM^0^---
9^210.160000^04:00:00 PM^0^---
9^210.160000^05:00:00 PM^0^31
9^210.160000^06:00:00 PM^0^36
9^210.160000^07:00:00 PM^0^33
9^210.160000^08:00:00 PM^0^---
9^210.160000^09:00:00 PM^0^---
9^210.160000^10:00:00 PM^0^---
9^210.160000^11:00:00 PM^0^---
9^210.160000^12:00:00 AM^0^---
9^210.160000^01:00:00 AM^0^---
9^210.160000^02:00:00 AM^0^---
9^210.160000^03:00:00 AM^0^---
9^210.160000^04:00:00 AM^0^---
9^210.160000^05:00:00 AM^0^---
9^210.160000^06:00:00 AM^0^---
9^210.160000^07:00:00 AM^0^34
9^210.160000^08:00:00 AM^0^---
9^210.160000^09:00:00 AM^0^---
9^210.160000^10:00:00 AM^0^---
10^210.180000^11:00:00 AM^0^---
10^210.180000^12:00:00 PM^0^---
10^210.180000^01:00:00 PM^0^---
10^210.180000^02:00:00 PM^0^---
10^210.180000^03:00:00 PM^0^---
10^210.180000^04:00:00 PM^0^---
10^210.180000^05:00:00 PM^0^---
10^210.180000^06:00:00 PM^0^---
10^210.180000^07:00:00 PM^0^---
10^210.180000^08:00:00 PM^0^---
10^210.180000^09:00:00 PM^0^---
10^210.180000^10:00:00 PM^0^---
10^210.180000^11:00:00 PM^0^---
10^210.180000^12:00:00 AM^0^---
10^210.180000^01:00:00 AM^0^---
10^210.180000^02:00:00 AM^0^---
10^210.180000^03:00:00 AM^0^---
10^210.180000^04:00:00 AM^0^---
10^210.180000^05:00:00 AM^0^---
10^210.180000^06:00:00 AM^0^---
